Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Name	model.type	probability	signal
1	Spectrogram 1	1	124.814	130.984	500	1600	S11_20180315_100004	SVM	0.784	female.gibbon
2	Spectrogram 1	1	124.814	130.984	500	1600	S11_20180315_100004	RF	0.478	female.gibbon
3	Spectrogram 1	1	135.545	141.055	500	1600	S11_20180315_100004	SVM	0.715	female.gibbon
4	Spectrogram 1	1	135.545	141.055	500	1600	S11_20180315_100004	RF	0.488	female.gibbon
5	Spectrogram 1	1	141.055	148.825	500	1600	S11_20180315_100004	SVM	0.55	female.gibbon
6	Spectrogram 1	1	141.055	148.825	500	1600	S11_20180315_100004	RF	0.368	female.gibbon
7	Spectrogram 1	1	560.699	566.579	500	1600	S11_20180315_100004	SVM	0.532	female.gibbon
8	Spectrogram 1	1	560.699	566.579	500	1600	S11_20180315_100004	RF	0.162	female.gibbon
9	Spectrogram 1	1	2240.455	2247.485	500	1600	S11_20180315_100004	SVM	0.543	female.gibbon
10	Spectrogram 1	1	2240.455	2247.485	500	1600	S11_20180315_100004	RF	0.13	female.gibbon
11	Spectrogram 1	1	2255.005	2261.865	500	1600	S11_20180315_100004	SVM	0.604	female.gibbon
12	Spectrogram 1	1	2255.005	2261.865	500	1600	S11_20180315_100004	RF	0.32	female.gibbon
13	Spectrogram 1	1	2574.606	2580.156	500	1600	S11_20180315_100004	SVM	0.62	female.gibbon
14	Spectrogram 1	1	2574.606	2580.156	500	1600	S11_20180315_100004	RF	0.158	female.gibbon
15	Spectrogram 1	1	3337.111	3344.681	500	1600	S11_20180315_100004	SVM	0.454	female.gibbon
16	Spectrogram 1	1	3337.111	3344.681	500	1600	S11_20180315_100004	RF	0.106	female.gibbon
17	Spectrogram 1	1	3361.702	3367.172	500	1600	S11_20180315_100004	SVM	0.331	female.gibbon
18	Spectrogram 1	1	3361.702	3367.172	500	1600	S11_20180315_100004	RF	0.13	female.gibbon
19	Spectrogram 1	1	5110.17	5115.471	500	1600	S11_20180315_100004	SVM	0.111	female.gibbon
20	Spectrogram 1	1	5110.17	5115.471	500	1600	S11_20180315_100004	RF	0.088	female.gibbon
21	Spectrogram 1	1	5130.461	5137.071	500	1600	S11_20180315_100004	SVM	0.192	female.gibbon
22	Spectrogram 1	1	5130.461	5137.071	500	1600	S11_20180315_100004	RF	0.108	female.gibbon
23	Spectrogram 1	1	5450.992	5458.242	500	1600	S11_20180315_100004	SVM	0.196	female.gibbon
24	Spectrogram 1	1	5450.992	5458.242	500	1600	S11_20180315_100004	RF	0.104	female.gibbon
25	Spectrogram 1	1	5551.845	5557.175	500	1600	S11_20180315_100004	SVM	0.293	female.gibbon
26	Spectrogram 1	1	5551.845	5557.175	500	1600	S11_20180315_100004	RF	0.144	female.gibbon
27	Spectrogram 1	1	5586.856	5592.816	500	1600	S11_20180315_100004	SVM	0.28	female.gibbon
28	Spectrogram 1	1	5586.856	5592.816	500	1600	S11_20180315_100004	RF	0.168	female.gibbon
29	Spectrogram 1	1	5736.231	5742.371	500	1600	S11_20180315_100004	SVM	0.314	female.gibbon
30	Spectrogram 1	1	5736.231	5742.371	500	1600	S11_20180315_100004	RF	0.134	female.gibbon
31	Spectrogram 1	1	5771.732	5777.353	500	1600	S11_20180315_100004	SVM	0.227	female.gibbon
32	Spectrogram 1	1	5771.732	5777.353	500	1600	S11_20180315_100004	RF	0.164	female.gibbon
33	Spectrogram 1	1	5838.795	5845.325	500	1600	S11_20180315_100004	SVM	0.106	female.gibbon
34	Spectrogram 1	1	5838.795	5845.325	500	1600	S11_20180315_100004	RF	0.09	female.gibbon
35	Spectrogram 1	1	5873.056	5884.986	500	1600	S11_20180315_100004	SVM	0.111	female.gibbon
36	Spectrogram 1	1	5873.056	5884.986	500	1600	S11_20180315_100004	RF	0.214	female.gibbon
